shipment_id,transit_hours,door_opens,mean_temp,max_temp,min_temp,temp_std_c,temp_recovery_rate,rh_mean,rh_std,rh_max,package_type,product_volume_l,fill_ratio,carrier_id,origin_zone,dest_zone,leg_count,sensor_gap_hours,vibration_index,feature_x1,feature_x2,feature_x3,silent_failure,max_temp_c,delay_minutes,high_spoilage_risk,failure_category,predicted_spoilage_risk
SHP007531,1.98,2,4.007,4.145,3.726,0.822,0.293,0.5556,0.0378,0.5753,2,20.2,0.439,11,4,5,3,0.442,0.6718,-0.3235,2.3906,1,0,4.007,3.726,0,Urban Traffic,0
SHP007532,2.4,16,5.062,6.082,2.81,2.451,0.5971,0.4865,0.0995,0.5536,0,8.53,0.8627,6,2,1,1,1.16,1.4627,-0.0722,1.1874,0,0,5.062,2.81,0,Refrigeration Failure,0
SHP007533,3.11,19,5.545,6.328,4.988,2.246,0.4804,0.5274,0.1035,,0,14.94,0.7349,8,1,3,3,1.121,3.2496,0.7849,0.6105,1,0,5.545,4.988,0,Hub Dwell Delay,0
SHP007534,1.72,5,3.741,3.984,2.989,0.541,0.5304,0.482,0.0498,0.4914,1,3.21,0.7794,6,5,2,3,0.491,2.1942,-0.5015,0.53,0,0,3.741,2.989,0,Refrigeration Failure,0
SHP007535,2.07,3,3.821,4.105,3.224,0.715,0.4114,0.4757,0.0697,0.6987,1,16.71,0.5537,3,5,3,1,1.115,0.7261,-1.6251,-0.2254,0,0,3.821,3.224,0,Refrigeration Failure,0
SHP007536,11.22,16,6.624,7.951,3.527,2.683,0.4854,0.6235,0.1319,0.767,1,17.81,0.6511,7,2,5,2,0.324,2.6955,0.5499,0.841,0,1,6.624,3.527,1,None,1
SHP007537,3.27,7,4.116,5.105,3.094,0.282,0.375,0.6019,0.0472,0.6589,0,15.56,0.7587,0,1,3,1,0.062,1.5784,2.3503,0.4822,0,0,4.116,3.094,0,Refrigeration Failure,0
SHP007538,2.13,0,4.979,5.485,4.559,0.388,0.3216,0.5084,0.0491,0.5455,0,10.72,0.8022,5,0,1,2,0.125,2.3367,1.1221,-0.446,0,0,4.979,4.559,0,Hub Dwell Delay,0
SHP007539,7.9,9,6.251,8.86,5.247,2.304,0.4727,0.4412,0.0208,0.8879,1,11.61,0.7996,11,4,4,1,1.001,1.455,-1.4869,-1.0245,0,1,6.251,5.247,1,Urban Traffic,1
SHP007540,4.99,17,7.568,11.167,6.577,1.868,0.7142,0.59,0.1082,0.8302,0,0.69,0.6704,10,5,0,2,0.119,2.8148,-0.8891,-1.0362,1,0,7.568,6.577,1,None,1
SHP007541,1.98,6,2.029,4.839,1.623,0.862,0.6073,0.4262,0.0322,0.6908,1,15.05,0.9895,1,1,3,1,0.194,1.8714,-0.8059,-1.6239,0,0,2.029,1.623,0,Urban Traffic,0
SHP007542,3.09,27,4.602,9.198,4.596,1.944,0.6854,0.6154,0.0888,0.7612,0,3.06,0.8981,5,2,3,2,0.085,0.8979,1.8234,0.5087,0,1,4.602,4.596,0,None,0
SHP007543,1.78,4,3.741,5.163,2.981,0.628,0.372,0.5397,0.072,0.5672,2,8.57,0.7442,7,0,4,2,0.348,3.3051,0.1558,-0.116,0,0,3.741,2.981,0,Refrigeration Failure,0
SHP007544,10.66,10,5.641,7.564,4.407,2.372,0.4858,0.6525,0.1106,0.945,0,13.88,1.0,4,2,0,1,1.361,2.2583,0.5057,-0.02,0,0,5.641,4.407,1,Hub Dwell Delay,1
SHP007545,12.04,14,6.788,8.443,4.435,2.433,0.4195,0.3522,0.1505,0.4634,1,2.99,0.5075,8,2,3,2,0.492,1.0647,1.2156,1.855,0,1,6.788,4.435,1,None,1
SHP007546,2.55,7,6.236,7.442,6.187,1.651,0.4383,0.5822,0.0595,0.6392,2,8.9,0.9391,3,4,4,2,0.415,2.8697,-0.7321,1.6796,1,0,6.236,6.187,1,Urban Traffic,1
SHP007547,3.47,6,4.298,5.419,3.258,1.282,0.2296,0.4667,0.0521,0.5461,1,17.4,0.765,9,2,1,2,0.755,1.4877,0.9462,0.208,0,0,4.298,3.258,0,Urban Traffic,0
SHP007548,11.6,13,4.665,7.757,3.236,2.414,0.3605,0.7684,0.1019,0.8786,1,8.09,0.5544,9,4,2,1,0.358,1.1567,-0.4792,-0.2156,0,1,4.665,3.236,1,Hub Dwell Delay,1
SHP007549,1.62,5,4.465,4.567,4.344,0.442,0.4177,0.5486,0.0571,0.6235,0,3.04,0.6984,10,0,1,1,3.098,0.0766,-1.9425,-2.3902,1,0,4.465,4.344,0,Urban Traffic,0
SHP007550,4.12,6,5.168,5.741,4.004,1.648,0.3226,0.4947,0.0416,0.526,2,11.01,0.6449,2,4,0,1,0.237,1.3505,-1.2316,-0.0217,1,0,5.168,4.004,0,Refrigeration Failure,0
SHP007551,2.42,3,2.899,3.926,2.258,1.073,0.4735,0.4183,0.0471,0.4237,2,2.05,0.6411,5,0,2,1,3.335,2.1077,-0.0486,-1.8166,1,0,2.899,2.258,0,Hub Dwell Delay,0
SHP007552,1.86,1,4.398,5.024,3.896,0.388,0.3895,0.4649,0.0332,0.4789,2,14.59,0.6175,4,4,3,1,2.014,2.5882,0.5297,-0.6818,0,0,4.398,3.896,0,None,0
SHP007553,0.83,4,3.539,3.789,3.316,0.674,0.371,0.4416,0.0424,0.6079,2,6.27,0.6935,1,4,2,2,0.877,1.6923,-0.0682,0.8124,0,0,3.539,3.316,0,Hub Dwell Delay,0
SHP007554,1.66,3,3.643,3.659,3.034,0.518,0.485,0.4395,0.0174,0.5431,1,12.23,0.7388,6,2,5,1,0.508,1.1134,0.1164,0.0627,0,0,3.643,3.034,0,Urban Traffic,0
SHP007555,3.41,10,4.943,8.471,4.76,0.749,0.3347,0.4936,0.0674,0.7571,0,11.32,0.8225,11,0,5,2,0.821,2.3353,1.6103,1.594,1,1,4.943,4.76,0,Hub Dwell Delay,0
SHP007556,2.6,12,0.668,2.982,-0.128,2.381,0.5514,0.6299,0.1,0.8778,2,17.69,0.7612,5,1,3,1,0.423,1.2698,1.2802,-0.7925,0,0,0.668,-0.128,0,Hub Dwell Delay,0
SHP007557,4.63,16,2.953,8.417,2.912,1.314,0.6051,0.6508,0.1262,0.9241,0,6.43,0.676,3,3,5,1,2.189,1.6416,-1.1756,1.1489,0,0,2.953,2.912,0,Refrigeration Failure,0
SHP007558,8.02,13,4.328,7.453,2.083,1.654,0.3377,0.5187,0.0643,0.5605,1,16.71,0.5512,10,4,2,1,2.04,2.1108,-0.0555,-0.3292,0,0,4.328,2.083,1,Urban Traffic,0
SHP007559,4.81,5,6.421,6.526,4.97,1.392,0.5342,0.6143,0.0566,,1,4.2,0.8174,4,4,1,1,0.988,1.6213,0.023,0.8378,1,0,6.421,4.97,1,Urban Traffic,1
SHP007560,2.93,10,4.498,4.57,3.518,1.014,0.528,0.5095,0.0459,,2,17.26,0.7024,9,3,1,2,0.834,3.4069,-0.7259,-1.6293,0,0,4.498,3.518,0,Refrigeration Failure,0
SHP007561,2.8,18,6.965,9.149,3.793,1.439,0.6534,0.5625,0.1091,0.6846,1,11.79,0.5936,7,4,1,1,1.835,2.3252,-1.8474,0.6351,0,0,6.965,3.793,1,Hub Dwell Delay,1
SHP007562,9.69,14,5.19,9.445,1.969,2.777,0.4737,0.8962,0.0979,0.99,1,16.22,0.5528,1,3,5,1,0.433,1.687,0.0875,-0.3103,1,1,5.19,1.969,1,Hub Dwell Delay,1
SHP007563,3.14,8,3.966,6.162,2.914,1.128,0.1953,0.4232,0.0585,0.4677,0,13.78,0.6954,11,5,4,2,0.231,1.7495,-0.4803,1.2828,1,0,3.966,2.914,0,None,0
SHP007564,7.83,9,3.073,3.28,0.617,2.114,0.419,0.3834,0.0937,0.4761,0,6.27,0.7566,2,0,0,1,1.304,2.583,-0.332,0.1889,0,0,3.073,0.617,0,Refrigeration Failure,0
SHP007565,3.79,25,9.166,12.159,7.466,1.436,0.5041,0.6045,0.0973,0.7576,0,15.15,0.6289,4,2,3,2,0.763,1.4244,0.2712,-0.6751,0,0,9.166,7.466,1,Refrigeration Failure,1
SHP007566,3.6,17,3.698,4.449,2.846,2.081,0.4705,0.803,0.084,0.809,0,14.51,0.4822,5,4,3,2,1.496,2.1074,1.0614,0.3611,0,0,3.698,2.846,0,None,0
SHP007567,4.71,20,6.286,8.477,4.261,2.023,0.3056,0.5251,0.1128,0.8515,0,11.01,0.5722,11,1,0,2,1.557,2.4805,-0.1446,0.3735,0,0,6.286,4.261,1,Refrigeration Failure,1
SHP007568,2.25,2,2.446,3.261,2.217,1.251,0.5594,0.3531,0.0567,0.3613,0,13.17,0.6993,6,0,5,2,0.73,0.5836,-2.893,1.0191,0,0,2.446,2.217,0,Hub Dwell Delay,0
SHP007569,4.54,9,4.725,9.159,2.265,1.332,0.4161,0.5764,0.085,0.9185,1,18.37,0.6806,7,5,0,2,0.325,1.9316,0.317,-0.7323,0,1,4.725,2.265,0,Refrigeration Failure,0
SHP007570,0.8,2,4.094,4.584,3.132,0.768,0.3749,0.439,0.0182,0.5159,2,15.35,0.7748,7,1,2,2,2.083,1.8484,-0.3986,-2.2397,0,0,4.094,3.132,0,Refrigeration Failure,0
SHP007571,4.07,16,3.996,4.551,3.286,2.117,0.69,0.5453,0.1083,0.6394,1,15.25,0.593,6,1,5,1,1.045,0.2328,1.2486,-0.363,1,0,3.996,3.286,0,Refrigeration Failure,0
SHP007572,11.66,14,5.191,6.03,5.1,2.085,0.3978,0.5734,0.0519,0.6106,1,19.64,0.956,9,3,4,2,1.71,0.7735,-0.1263,0.3609,1,1,5.191,5.1,1,Refrigeration Failure,1
SHP007573,1.01,3,3.823,4.125,3.288,0.316,0.3834,0.4821,0.0235,0.5057,1,5.19,0.9593,2,3,2,2,0.044,3.1727,2.8042,1.0288,0,0,3.823,3.288,0,None,0
SHP007574,2.46,6,3.464,3.71,2.518,1.133,0.6581,0.3618,0.0517,0.3775,0,16.5,0.7942,2,0,3,2,0.756,2.1377,-0.6829,1.4043,0,0,3.464,2.518,0,Urban Traffic,0
SHP007575,1.14,2,4.159,4.694,3.424,0.72,0.2843,0.4707,0.0607,0.5264,0,15.75,0.9712,9,5,2,1,1.293,1.0987,0.8355,-0.2879,1,0,4.159,3.424,0,Urban Traffic,0
SHP007576,2.62,3,2.071,2.265,1.841,0.364,0.5019,0.2607,0.0657,0.4556,2,13.01,0.929,4,4,0,2,0.271,0.5121,0.2623,1.8712,0,0,2.071,1.841,0,Refrigeration Failure,0
SHP007577,1.83,6,4.203,4.699,3.66,0.478,0.4995,0.4375,0.0508,,1,13.36,0.8031,9,2,5,2,0.215,1.6047,-0.763,0.4728,0,0,4.203,3.66,0,Urban Traffic,0
SHP007578,3.78,7,6.072,6.101,5.275,1.432,0.4286,0.5078,0.0882,0.6326,2,5.94,0.712,4,2,2,1,1.502,1.8441,1.8672,0.6835,0,0,6.072,5.275,1,Urban Traffic,1
SHP007579,1.92,1,4.494,5.118,3.539,0.592,0.527,0.4851,0.0672,0.4916,2,13.18,0.5077,8,4,2,3,1.356,2.8115,-0.2445,1.4078,0,0,4.494,3.539,0,Hub Dwell Delay,0
SHP007580,2.3,6,1.658,3.127,0.959,1.045,0.6664,0.4723,0.0465,0.5454,1,13.22,0.6041,3,4,2,1,0.19,1.8787,-0.5969,0.8429,1,0,1.658,0.959,0,Hub Dwell Delay,0
SHP007581,6.98,16,5.873,8.123,5.216,1.927,0.2658,0.5552,0.0739,0.7772,1,3.7,0.8123,8,5,4,3,1.411,0.0627,1.1862,0.4346,0,1,5.873,5.216,0,Hub Dwell Delay,0
SHP007582,2.43,20,7.286,7.529,7.173,1.739,0.3155,0.5375,0.0564,0.7744,2,8.58,0.6451,10,2,4,2,0.461,2.6276,0.0827,0.5902,0,0,7.286,7.173,1,Refrigeration Failure,1
SHP007583,6.73,6,4.337,4.466,4.236,0.753,0.3621,0.5295,0.0686,0.5465,2,10.57,0.3943,0,4,1,2,0.098,2.0966,0.529,0.3602,0,0,4.337,4.236,0,Urban Traffic,0
SHP007584,5.88,7,7.543,14.52,7.254,2.211,0.6058,0.748,0.103,0.897,1,9.22,0.5317,11,5,2,1,1.458,0.7031,2.2043,0.5569,0,0,7.543,7.254,1,Refrigeration Failure,1
SHP007585,1.8,3,4.535,4.571,3.965,0.617,0.3479,0.4264,0.0191,0.4693,0,0.5,0.6672,9,4,3,1,0.338,1.22,-0.8131,-1.0883,0,0,4.535,3.965,0,Hub Dwell Delay,0
SHP007586,2.14,2,4.637,5.897,4.098,0.403,0.5251,0.4437,0.046,0.507,2,11.14,0.6561,2,0,5,1,0.014,2.3883,0.0539,-0.0996,0,0,4.637,4.098,0,Hub Dwell Delay,0
SHP007587,3.31,19,4.631,5.429,3.097,2.42,0.4317,0.6241,0.1153,0.9877,1,18.03,0.7391,2,2,2,3,0.276,2.0635,-1.0218,1.6356,0,1,4.631,3.097,0,Refrigeration Failure,0
SHP007588,8.95,13,4.597,6.957,4.358,1.882,0.3736,0.8571,0.294,0.9211,0,14.77,0.5765,4,1,5,2,0.339,1.3494,-0.2244,-1.4654,0,1,4.597,4.358,1,Hub Dwell Delay,1
SHP007589,1.62,3,4.154,4.202,3.78,0.916,0.4064,0.5029,0.0175,0.5337,1,17.68,0.3589,2,3,4,2,0.159,2.1492,-1.8197,0.7559,0,0,4.154,3.78,0,Refrigeration Failure,0
SHP007590,1.3,4,5.547,5.664,5.117,0.692,0.3367,0.431,0.028,0.4592,0,8.49,0.5346,7,1,0,1,0.11,1.4889,-0.1147,0.6334,0,0,5.547,5.117,0,Refrigeration Failure,0
SHP007591,1.63,10,4.107,7.416,3.93,0.786,0.2192,0.4463,0.0995,0.5648,0,15.83,0.7619,11,1,5,2,1.85,2.3513,-0.0255,-0.4086,1,1,4.107,3.93,0,None,0
SHP007592,5.54,7,4.311,4.314,3.234,1.072,0.2782,0.4719,0.0179,0.5148,0,3.49,0.6643,5,1,1,2,0.301,1.0527,1.3501,-0.7561,1,0,4.311,3.234,0,None,0
SHP007593,1.21,7,3.817,4.192,3.805,0.602,0.4135,0.4039,0.0526,0.4438,0,9.34,0.3206,10,1,5,2,2.469,3.8889,-1.3691,-2.018,0,0,3.817,3.805,0,Refrigeration Failure,0
SHP007594,4.39,18,1.873,4.074,0.112,1.986,0.4245,0.6231,0.0225,0.7515,0,8.63,0.467,4,4,3,2,0.803,2.1555,0.158,0.708,0,0,1.873,0.112,0,Urban Traffic,0
SHP007595,4.39,6,4.918,5.347,4.887,1.847,0.296,0.5628,0.113,0.5829,0,17.8,0.6642,2,2,1,3,0.396,3.1685,1.422,0.8129,0,0,4.918,4.887,0,Urban Traffic,0
SHP007596,2.85,12,6.1,6.944,4.939,1.428,0.2644,0.6181,0.0879,0.6793,0,8.46,0.6448,11,3,5,3,0.453,1.3384,1.5747,-0.0819,0,1,6.1,4.939,1,Hub Dwell Delay,1
SHP007597,7.79,12,4.199,9.469,3.673,2.125,0.341,0.5612,0.108,0.7581,1,15.12,0.8568,2,0,5,1,0.06,1.6585,0.6937,0.5985,1,1,4.199,3.673,0,Refrigeration Failure,0
SHP007598,1.49,4,4.62,5.011,4.602,0.66,0.2988,0.4319,0.0471,0.4511,1,10.46,0.8151,7,0,4,1,1.321,0.6132,-1.637,-0.52,0,0,4.62,4.602,0,Hub Dwell Delay,0
SHP007599,3.75,20,4.586,5.808,3.617,1.966,0.3425,0.5628,0.0629,0.6968,0,16.81,0.6161,5,0,3,1,2.134,0.0131,-0.5423,-0.1053,0,0,4.586,3.617,0,Refrigeration Failure,0
SHP007600,10.18,13,5.331,10.422,2.612,2.27,0.5445,0.7893,0.057,0.8046,0,9.23,0.6882,3,0,2,2,0.24,0.2514,0.2914,0.5069,0,1,5.331,2.612,1,Urban Traffic,1
SHP007601,1.72,1,3.945,4.998,3.756,0.578,0.1926,0.4459,0.0495,0.4752,2,12.4,0.8845,4,4,3,2,0.234,2.2134,-1.1344,-0.9599,1,0,3.945,3.756,0,Urban Traffic,0
SHP007602,3.92,18,1.357,3.278,0.984,2.618,0.5219,0.5623,0.0861,0.6211,0,11.2,0.6508,0,2,2,3,0.043,1.9827,-0.8081,1.2727,1,0,1.357,0.984,0,Hub Dwell Delay,0
SHP007603,4.06,11,5.981,7.252,5.238,1.315,0.4143,0.4639,0.1038,0.5567,0,12.88,0.8541,11,1,0,2,0.074,1.3364,0.032,0.6306,0,0,5.981,5.238,0,Hub Dwell Delay,0
SHP007604,2.14,2,4.967,5.292,4.445,0.443,0.5036,0.4625,0.0534,0.4803,1,12.96,0.4861,10,0,4,2,3.485,1.1099,-0.3144,-0.068,0,0,4.967,4.445,0,Urban Traffic,0
SHP007605,5.09,7,4.285,7.166,4.181,1.304,0.4281,0.5987,0.0749,0.8085,0,8.46,0.7073,6,0,0,3,1.025,2.5684,-1.159,1.1216,0,0,4.285,4.181,0,Refrigeration Failure,0
SHP007606,10.32,11,0.237,2.717,-0.329,2.104,0.4901,0.8066,0.0483,0.9044,0,12.66,0.5722,2,5,0,2,1.207,0.6455,0.3056,0.0282,1,0,0.237,-0.329,1,Urban Traffic,1
SHP007607,1.6,5,2.975,3.704,2.637,0.73,0.4472,0.4784,0.0532,0.55,2,12.43,0.6294,4,5,0,2,1.025,1.9701,-1.0509,-0.0687,1,0,2.975,2.637,0,None,0
SHP007608,3.04,6,3.466,5.992,2.286,1.485,0.417,0.4133,0.0611,0.435,1,8.85,0.5413,8,1,2,1,0.755,2.3569,-0.6716,0.1769,1,0,3.466,2.286,0,Refrigeration Failure,0
SHP007609,5.39,7,2.108,6.968,0.981,1.249,0.4562,0.5362,0.083,0.6128,2,12.06,0.6562,0,0,0,2,0.743,2.0619,-0.1272,-1.275,0,0,2.108,0.981,0,Urban Traffic,0
SHP007610,11.52,12,8.006,18.765,3.545,3.019,0.4861,0.4848,0.1549,0.8582,1,10.49,0.6344,9,0,5,2,0.476,2.8925,0.1651,-0.5399,0,1,8.006,3.545,1,Urban Traffic,1
SHP007611,4.31,11,3.977,5.587,3.355,1.517,0.4101,0.4292,0.0661,0.5309,1,10.5,0.5173,5,0,0,2,0.342,1.6855,-1.8101,0.9905,0,0,3.977,3.355,0,None,0
SHP007612,7.72,10,5.114,7.188,3.22,2.776,0.4732,0.5321,0.0596,0.7258,2,14.98,0.5314,9,2,1,1,0.137,1.7102,1.3842,1.4894,0,1,5.114,3.22,0,Urban Traffic,0
SHP007613,3.49,17,6.021,7.217,4.75,2.505,0.6477,0.6375,0.1103,0.8141,1,15.79,0.5734,10,3,2,1,1.899,1.5263,-0.0096,-0.1902,1,0,6.021,4.75,1,Urban Traffic,1
SHP007614,1.34,1,4.271,4.796,4.123,0.762,0.4397,0.5118,0.0499,0.5853,0,15.23,0.8123,5,2,0,2,1.216,0.6746,0.1761,-0.5878,0,0,4.271,4.123,0,Refrigeration Failure,0
SHP007615,0.66,1,4.436,4.702,4.112,0.815,0.5033,0.5405,0.0487,0.6511,0,12.61,0.5581,4,0,4,3,0.711,3.3841,-2.4677,1.3658,0,0,4.436,4.112,0,None,0
SHP007616,1.51,5,3.034,3.53,3.019,0.581,0.3644,0.4734,0.0334,0.5313,0,15.97,0.806,8,3,5,1,1.997,0.1574,-0.6851,-1.8814,1,0,3.034,3.019,0,Refrigeration Failure,0
SHP007617,4.52,9,4.978,5.212,4.363,1.076,0.6238,0.5658,0.023,0.6255,0,14.86,0.5197,0,2,1,1,0.039,2.0492,2.019,-2.262,1,0,4.978,4.363,0,Hub Dwell Delay,0
SHP007618,1.67,5,1.845,3.202,1.71,1.195,0.4977,0.485,0.0967,0.4864,2,13.03,0.5611,1,2,5,1,1.204,1.6743,1.8473,-1.5477,1,0,1.845,1.71,0,Urban Traffic,0
SHP007619,4.95,16,5.087,11.111,4.713,2.061,0.5927,0.5465,0.0961,0.99,0,12.41,0.8941,7,0,0,1,0.066,2.0143,-0.3584,2.5263,0,1,5.087,4.713,0,Urban Traffic,0
SHP007620,10.6,13,7.355,7.613,5.894,2.382,0.5132,0.6264,0.1156,0.6615,2,9.03,0.5647,7,4,2,1,0.061,1.6559,-0.6094,0.9978,0,0,7.355,5.894,1,None,1
SHP007621,1.34,5,3.339,3.388,3.285,0.55,0.4933,0.5263,0.0349,0.6964,0,11.96,0.6723,9,0,1,2,1.408,1.5064,1.1061,-1.5857,0,0,3.339,3.285,0,Hub Dwell Delay,0
SHP007622,3.38,14,6.284,6.872,6.131,0.744,0.6492,0.6225,0.0655,0.7277,1,9.47,0.7682,11,5,3,1,0.672,0.2526,-0.4849,-2.1737,0,0,6.284,6.131,1,Urban Traffic,1
SHP007623,1.92,6,4.676,4.735,4.189,0.71,0.583,0.5032,0.0349,0.5315,0,8.29,0.5551,6,5,5,1,0.846,1.1831,-0.562,-2.1819,0,0,4.676,4.189,0,Urban Traffic,0
SHP007624,12.48,12,1.537,5.217,1.297,3.232,0.413,0.7514,0.0923,0.916,1,8.59,0.6274,6,0,1,1,0.375,1.0967,-0.4949,-2.629,1,0,1.537,1.297,1,Refrigeration Failure,1
SHP007625,3.39,6,4.347,6.67,3.822,1.544,0.4986,0.4582,0.0967,0.4729,1,13.82,0.4651,6,3,3,2,0.638,1.9152,2.1799,0.3256,0,0,4.347,3.822,0,Refrigeration Failure,0
SHP007626,11.45,19,4.648,8.908,3.644,2.38,0.4683,0.7252,0.0826,0.808,0,9.5,0.6421,3,4,3,2,0.258,2.0405,-2.0161,0.0602,0,1,4.648,3.644,1,Urban Traffic,1
SHP007627,3.76,7,4.76,6.636,4.46,1.6,0.504,0.4497,0.0806,0.4512,2,14.42,0.6122,11,0,3,1,1.813,1.3597,-0.1439,1.6155,0,0,4.76,4.46,0,None,0
SHP007628,1.16,8,2.377,2.731,2.056,0.617,0.1986,0.2825,0.0324,0.3839,0,11.16,0.4724,6,2,3,3,0.064,1.4863,0.9379,0.785,0,0,2.377,2.056,0,Urban Traffic,0
SHP007629,3.12,7,4.034,5.629,3.963,1.141,0.4728,0.3074,0.0637,0.4556,1,9.74,0.5809,6,3,3,1,0.245,2.5008,-0.291,1.1216,0,0,4.034,3.963,0,None,0
SHP007630,0.9,6,4.236,4.888,4.169,0.382,0.4606,0.5047,0.0374,0.5312,1,18.62,0.8957,4,3,1,1,0.537,0.9575,0.5877,1.374,0,0,4.236,4.169,0,Refrigeration Failure,0
SHP007631,4.98,9,4.582,6.959,3.475,1.495,0.2786,0.481,0.0323,0.5199,0,8.76,0.7979,8,4,0,1,0.145,1.9558,1.3626,-0.0892,0,0,4.582,3.475,0,Refrigeration Failure,0
SHP007632,2.12,7,3.454,4.388,3.176,1.329,0.3114,0.3842,0.0492,0.5023,0,11.53,0.7067,9,0,5,1,1.231,1.5466,0.5813,-1.4345,0,0,3.454,3.176,0,Hub Dwell Delay,0
SHP007633,4.52,18,7.989,12.053,7.248,2.062,0.511,0.4601,0.1175,0.6078,2,5.7,0.654,4,2,2,1,0.304,1.436,0.9489,-0.7099,0,1,7.989,7.248,1,Hub Dwell Delay,1
SHP007634,1.77,1,4.823,5.518,4.355,0.683,0.5279,0.4999,0.0334,0.6964,2,12.74,0.4264,1,2,1,1,0.403,1.8936,-0.8937,-0.0973,1,0,4.823,4.355,0,None,0
SHP007635,1.73,9,3.768,4.157,3.373,0.361,0.1887,0.5232,0.0476,0.5595,2,16.6,0.4606,2,3,5,1,0.031,0.8602,1.1443,0.9199,0,0,3.768,3.373,0,Hub Dwell Delay,0
SHP007636,5.44,20,5.967,8.629,5.521,0.958,0.798,0.6515,0.081,0.7466,0,16.71,0.5741,10,3,4,3,0.05,1.0421,-0.3752,-2.2036,0,0,5.967,5.521,0,Hub Dwell Delay,0
SHP007637,4.81,12,7.307,9.815,6.651,0.686,0.4115,0.4446,0.0619,0.5169,0,10.25,0.704,1,2,0,1,0.875,2.7282,0.4338,-0.5931,0,0,7.307,6.651,1,Hub Dwell Delay,1
SHP007638,8.73,9,6.97,10.885,6.181,2.486,0.4882,0.6048,0.1031,0.69,0,9.96,0.4762,4,1,0,1,0.069,1.1995,-0.4398,1.8952,0,0,6.97,6.181,1,Hub Dwell Delay,1
SHP007639,1.54,7,3.154,4.306,2.567,0.491,0.4664,0.4475,0.0333,0.4782,0,10.97,0.5696,1,5,5,1,0.8,1.0063,1.1971,-0.3913,0,0,3.154,2.567,0,Refrigeration Failure,0
SHP007640,11.2,8,4.278,4.824,3.855,2.034,0.753,0.5371,0.1172,0.8191,2,8.62,0.6745,4,2,0,1,1.729,1.3831,1.4071,1.7434,0,0,4.278,3.855,1,Refrigeration Failure,1
SHP007641,4.33,9,5.677,7.398,5.56,1.729,0.4112,0.5758,0.0994,0.5898,2,17.46,0.624,0,0,5,1,0.129,0.3124,-0.0781,-0.2192,0,0,5.677,5.56,0,Refrigeration Failure,0
SHP007642,2.27,3,3.91,4.745,3.259,0.519,0.3665,0.4851,0.0262,0.5436,0,14.01,0.594,11,5,4,1,0.206,2.1822,-0.7837,-0.2763,0,0,3.91,3.259,0,Hub Dwell Delay,0
SHP007643,5.16,7,3.452,4.463,2.874,1.322,0.3649,0.5495,0.0618,0.6219,0,12.51,0.8888,0,1,3,1,0.909,1.566,0.6408,0.4897,0,0,3.452,2.874,0,Refrigeration Failure,0
SHP007644,1.37,4,4.578,5.47,3.896,0.446,0.4017,0.5283,0.0474,0.5453,1,2.59,0.7566,9,1,5,1,0.378,1.0961,0.7947,-0.1794,0,0,4.578,3.896,0,Refrigeration Failure,0
SHP007645,3.3,21,5.322,8.858,5.207,2.005,0.532,0.6261,0.0228,0.6497,1,10.72,0.5046,4,4,2,1,0.902,0.0334,-0.1937,-0.7429,1,1,5.322,5.207,0,Urban Traffic,0
SHP007646,3.79,6,5.305,6.363,4.308,1.342,0.5139,0.5383,0.1,0.6638,1,14.38,0.6837,6,3,5,2,0.061,2.037,1.6588,0.094,0,0,5.305,4.308,0,Refrigeration Failure,0
SHP007647,2.63,7,7.307,7.762,6.686,1.161,0.3951,0.5073,0.0974,0.6916,0,9.88,0.559,8,1,3,1,1.347,1.4532,0.8307,-0.9801,0,0,7.307,6.686,1,Refrigeration Failure,1
SHP007648,10.31,7,2.239,10.445,1.327,2.186,0.3756,0.5636,0.1086,0.6586,1,14.96,0.7892,3,0,3,1,0.876,0.8422,-0.4422,-1.5734,0,1,2.239,1.327,1,Urban Traffic,1
SHP007649,6.49,12,2.65,6.124,1.369,1.186,0.5669,0.5067,0.1014,0.596,1,21.28,0.801,5,0,3,2,1.914,0.6604,1.7232,0.4211,0,1,2.65,1.369,0,Urban Traffic,0
SHP007650,1.26,2,3.948,4.25,3.41,0.796,0.4657,0.4391,0.0299,0.477,0,10.46,0.5394,4,0,0,3,3.066,3.6005,0.6867,-0.2495,0,0,3.948,3.41,0,None,0
SHP007651,1.72,3,0.884,2.557,0.495,0.662,0.2878,0.4539,0.039,0.5114,2,12.65,0.762,9,1,0,1,0.209,1.4301,1.5368,-0.1397,0,0,0.884,0.495,0,Urban Traffic,0
SHP007652,11.51,12,2.463,3.307,2.012,2.251,0.6888,0.4776,0.0501,0.5125,1,24.17,0.8862,8,3,1,2,0.617,1.8283,-0.1266,-1.3966,1,1,2.463,2.012,1,None,1
SHP007653,5.28,7,5.309,5.462,5.097,1.525,0.3583,0.4371,0.0631,0.4801,0,11.27,0.7569,10,2,5,2,1.799,2.7168,0.0682,0.9932,0,0,5.309,5.097,0,Urban Traffic,0
SHP007654,4.16,19,6.478,7.13,4.322,2.218,0.6774,0.5578,0.093,0.6188,1,4.15,0.7977,3,5,1,1,0.097,1.1944,0.5791,0.4924,0,0,6.478,4.322,1,None,1
SHP007655,4.02,6,4.389,5.432,4.208,1.217,0.4356,0.5326,0.0717,0.6894,1,16.4,0.8871,0,3,1,3,0.194,1.5813,0.2347,1.3377,1,0,4.389,4.208,0,Urban Traffic,0
